game_id,game_date,season,home_team,away_team,home_pts,away_pts,home_won,home_pts_l5,home_opp_pts_l5,away_pts_l5,away_opp_pts_l5
401772933,2025-12-15,2025,DAL,MIN,26,34,0,27.0,27.2,14.6,19.0
401772823,2025-12-16,2025,PIT,MIA,28,15,1,21.2,23.2,21.4,16.2
401772949,2025-12-19,2025,SEA,LAR,38,37,1,26.0,14.0,33.8,21.6
401772612,2025-12-20,2025,WSH,PHI,18,29,0,18.0,27.8,20.4,15.8
401772914,2025-12-21,2025,ARI,ATL,19,26,0,20.0,34.6,22.6,26.4
401772913,2025-12-21,2025,DEN,JAX,20,34,0,23.4,19.0,34.2,14.4
401772912,2025-12-21,2025,CAR,TB,23,20,1,18.8,22.4,21.4,29.6
401772911,2025-12-21,2025,NYG,MIN,13,16,0,20.6,29.4,17.6,18.8
401772801,2025-12-21,2025,NO,NYJ,29,6,1,17.6,17.8,16.2,31.2
401772613,2025-12-21,2025,CHI,GB,22,16,1,25.2,18.2,27.0,21.0
401772803,2025-12-21,2025,TEN,KC,26,9,1,19.0,27.4,18.6,21.8
401772910,2025-12-21,2025,DAL,LAC,17,34,0,28.8,28.6,20.0,18.2
401772802,2025-12-21,2025,CLE,BUF,20,23,0,16.0,24.2,32.6,25.4
401772806,2025-12-21,2025,DET,PIT,24,29,0,29.0,29.0,24.8,21.2
401772934,2025-12-21,2025,MIA,CIN,21,45,0,23.2,16.2,19.6,27.4
401772805,2025-12-21,2025,HOU,LV,23,21,1,23.8,15.6,11.4,28.6
401772804,2025-12-22,2025,BAL,NE,24,28,0,21.2,17.0,29.0,21.4
401772824,2025-12-23,2025,IND,SF,27,48,0,20.4,24.4,30.0,21.0
