game_id,game_date,season,home_team,away_team,home_pts,away_pts,home_won,home_fg_pct,away_fg_pct,home_reb,away_reb,home_ast,away_ast,home_tov,away_tov,home_pts_l10,home_opp_pts_l10,home_fg_pct_l10,home_reb_l10,home_ast_l10,home_win_l10,away_pts_l10,away_opp_pts_l10,away_fg_pct_l10,away_reb_l10,away_ast_l10,away_win_l10
0022400824,2025-02-24,2024-25,WAS,BKN,107,99,1,0.5,0.393,37,39,26,25,24,15,112.1,119.1,0.44750000000000006,43.5,26.6,0.3,101.2,99.1,0.4439,43.9,23.8,0.7
0022400833,2025-02-25,2024-25,NOP,SAS,109,103,1,0.436,0.409,54,45,25,29,19,20,117.1,124.3,0.4659000000000001,45.1,25.8,0.2,112.5,117.2,0.46270000000000006,41.2,29.0,0.3
0022400835,2025-02-25,2024-25,LAL,DAL,107,99,1,0.448,0.357,57,45,24,23,14,12,120.9,108.0,0.5079,45.4,28.0,0.8,113.2,118.2,0.47139999999999993,41.3,25.1,0.5
0022400832,2025-02-25,2024-25,MEM,PHX,151,148,1,0.525,0.535,38,46,36,39,12,16,120.4,117.9,0.4667,48.2,26.0,0.6,113.8,123.9,0.4655,41.7,26.8,0.2
0022400830,2025-02-25,2024-25,ORL,CLE,82,122,0,0.367,0.563,35,47,21,25,10,11,106.6,105.2,0.44320000000000004,45.3,21.9,0.5,127.8,110.7,0.5037,50.1,29.4,0.9
0022400831,2025-02-25,2024-25,HOU,MIL,100,97,1,0.407,0.4,53,37,18,19,15,13,107.9,111.8,0.4343,47.2,23.9,0.3,112.6,115.1,0.46370000000000006,42.3,25.2,0.6
0022400834,2025-02-25,2024-25,GSW,CHA,128,92,1,0.49,0.371,51,50,40,18,11,24,117.6,112.1,0.44559999999999994,44.7,29.9,0.6,100.1,116.0,0.40729999999999994,42.6,23.5,0.2
0022400829,2025-02-25,2024-25,TOR,BOS,101,111,0,0.506,0.473,40,39,27,24,16,14,109.1,116.7,0.4492,42.8,26.7,0.3,118.2,105.9,0.48360000000000003,46.5,28.4,0.9
0022400844,2025-02-26,2024-25,HOU,SAS,118,106,1,0.471,0.42,60,41,22,28,14,8,108.1,110.5,0.43499999999999994,48.1,23.9,0.4,112.5,117.6,0.46180000000000004,40.9,29.2,0.3
0022400836,2025-02-26,2024-25,DET,BOS,117,97,1,0.528,0.413,51,32,29,21,12,17,124.8,113.5,0.49930000000000013,46.8,30.6,0.8,117.1,106.0,0.4838,45.9,27.6,0.9
0022400837,2025-02-26,2024-25,IND,TOR,111,91,1,0.531,0.425,41,40,28,23,19,18,119.0,119.3,0.4789,40.3,30.9,0.6,108.6,115.6,0.4574,42.4,26.7,0.3
0022400838,2025-02-26,2024-25,NYK,PHI,110,105,1,0.519,0.443,43,35,22,21,16,13,118.3,123.8,0.48549999999999993,40.5,27.1,0.6,108.4,117.9,0.4487000000000001,41.7,24.3,0.1
0022400842,2025-02-26,2024-25,CHI,LAC,117,122,0,0.489,0.518,41,44,35,33,16,15,116.5,122.0,0.4521,42.7,27.6,0.3,112.5,115.1,0.46720000000000006,41.9,26.4,0.4
0022400841,2025-02-26,2024-25,MIA,ATL,131,109,1,0.592,0.506,35,33,39,29,14,15,104.1,110.4,0.43289999999999995,46.2,23.5,0.3,123.3,121.2,0.4859,44.6,30.7,0.5
0022400839,2025-02-26,2024-25,WAS,POR,121,129,0,0.518,0.446,41,46,25,27,19,15,113.2,115.6,0.46560000000000007,43.4,27.4,0.4,116.1,112.0,0.4605,45.3,26.2,0.6
0022400843,2025-02-26,2024-25,UTA,SAC,101,118,0,0.452,0.529,34,47,32,28,9,12,118.2,123.5,0.4659,48.9,27.7,0.3,118.1,121.3,0.4789,46.3,26.6,0.5
0022400840,2025-02-26,2024-25,BKN,OKC,121,129,0,0.409,0.533,46,45,31,27,14,11,101.5,98.8,0.4466,43.9,24.4,0.7,125.2,110.5,0.4848,47.6,28.0,0.8
0022400848,2025-02-27,2024-25,PHX,NOP,116,124,0,0.468,0.481,52,50,29,25,10,6,117.8,126.3,0.47380000000000005,42.6,28.6,0.2,114.4,120.9,0.45640000000000003,46.9,25.2,0.3
0022400849,2025-02-27,2024-25,LAL,MIN,111,102,1,0.415,0.417,52,41,21,25,12,10,118.2,108.3,0.4983000000000001,46.3,27.3,0.8,117.5,114.7,0.44300000000000006,47.2,24.7,0.5
0022400845,2025-02-27,2024-25,ORL,GSW,115,121,0,0.506,0.456,46,38,23,26,18,12,104.9,106.1,0.4469,44.5,22.1,0.5,119.9,108.3,0.45709999999999995,44.9,31.3,0.7
0022400847,2025-02-27,2024-25,DAL,CHA,103,96,1,0.412,0.408,48,56,23,25,7,15,112.9,117.2,0.4646,41.2,25.4,0.5,97.9,116.4,0.4006,43.0,22.7,0.2
0022400846,2025-02-27,2024-25,MIL,DEN,121,112,1,0.467,0.448,48,55,25,28,11,13,110.4,111.9,0.4553000000000001,42.4,23.9,0.6,124.2,112.3,0.5188,48.1,32.4,0.9
0022400856,2025-02-28,2024-25,MEM,NYK,113,114,0,0.468,0.463,58,35,26,29,18,8,123.5,120.8,0.4676,48.3,27.3,0.6,117.1,123.1,0.48579999999999995,41.3,26.0,0.6
0022400851,2025-02-28,2024-25,ATL,OKC,119,135,0,0.489,0.505,46,43,27,37,19,11,121.5,121.1,0.48650000000000004,43.5,30.5,0.5,125.6,113.0,0.48660000000000003,46.6,27.9,0.8
0022400855,2025-02-28,2024-25,CHI,TOR,125,115,1,0.446,0.417,45,51,32,30,11,14,116.0,123.6,0.4504,41.6,27.7,0.2,106.2,115.9,0.4481,42.1,25.9,0.2
0022400858,2025-02-28,2024-25,UTA,MIN,117,116,1,0.511,0.436,60,40,35,35,20,7,117.2,124.1,0.46819999999999995,46.3,27.8,0.3,116.3,114.2,0.43899999999999995,47.7,24.4,0.5
0022400853,2025-02-28,2024-25,BKN,POR,102,121,0,0.414,0.577,45,36,20,31,21,20,103.2,103.4,0.4387,44.5,24.8,0.6,116.3,113.3,0.45339999999999997,45.6,26.5,0.6
0022400854,2025-02-28,2024-25,MIA,IND,125,120,1,0.571,0.534,39,30,34,35,14,10,106.7,111.0,0.446,44.5,24.4,0.3,116.9,115.7,0.47759999999999997,40.3,30.2,0.6
0022400859,2025-02-28,2024-25,LAL,LAC,106,102,1,0.488,0.448,39,44,19,25,15,17,116.5,107.3,0.48180000000000006,47.8,26.8,0.8,113.5,116.4,0.4647,41.8,27.1,0.4
0022400850,2025-02-28,2024-25,DET,DEN,119,134,0,0.455,0.56,42,50,32,28,10,19,123.8,111.3,0.4976000000000001,47.7,29.7,0.8,124.7,114.0,0.517,49.3,32.3,0.8
0022400857,2025-02-28,2024-25,PHX,NOP,125,108,1,0.595,0.506,35,35,35,28,15,14,117.5,126.6,0.47350000000000003,43.5,28.7,0.2,115.2,120.7,0.4556,47.1,26.1,0.4
0022400852,2025-02-28,2024-25,BOS,CLE,116,123,0,0.483,0.479,40,44,20,23,11,7,115.0,106.1,0.4751,45.6,26.5,0.8,126.3,107.4,0.5018,49.9,28.5,0.9
0022400862,2025-03-01,2024-25,HOU,SAC,103,113,0,0.43,0.506,43,46,18,21,15,13,108.1,108.7,0.4359,49.1,23.4,0.5,118.9,117.0,0.4918,47.3,26.9,0.6
0022400861,2025-03-01,2024-25,DET,BKN,115,94,1,0.542,0.305,47,38,31,19,23,12,122.7,111.5,0.4913,47.8,29.8,0.8,102.4,105.7,0.43069999999999997,44.4,24.4,0.5
0022400865,2025-03-01,2024-25,DAL,MIL,117,132,0,0.473,0.506,33,52,25,33,11,13,113.1,112.4,0.46699999999999997,41.5,25.5,0.6,112.9,110.6,0.46440000000000003,43.5,24.0,0.7
0022400863,2025-03-01,2024-25,MEM,SAS,128,130,0,0.526,0.521,41,42,31,33,12,11,121.6,120.3,0.46580000000000005,48.0,26.2,0.5,112.2,116.6,0.4587,40.2,28.9,0.3
0022400864,2025-03-01,2024-25,PHI,GSW,126,119,1,0.529,0.46,40,49,27,33,14,15,107.9,117.1,0.4479,40.6,24.4,0.1,121.6,109.9,0.4591000000000001,44.3,31.4,0.7
0022400860,2025-03-01,2024-25,CHA,WAS,100,113,0,0.441,0.455,44,48,28,33,17,15,97.3,115.5,0.3982,44.5,23.1,0.2,114.8,118.2,0.4716,43.1,27.3,0.3
0022400871,2025-03-02,2024-25,SAS,OKC,132,146,0,0.56,0.545,35,45,36,34,12,7,112.6,116.9,0.4603,40.3,28.6,0.3,125.1,114.0,0.4861,46.3,29.2,0.8
0022400868,2025-03-02,2024-25,IND,CHI,127,112,1,0.552,0.5,36,42,34,24,10,12,117.7,117.1,0.48369999999999996,39.6,30.5,0.5,116.6,122.4,0.44889999999999997,41.7,28.1,0.3
0022400867,2025-03-02,2024-25,CLE,POR,133,129,1,0.433,0.438,47,46,27,25,13,19,124.2,108.9,0.49269999999999997,49.2,26.9,0.9,116.3,111.6,0.4662,44.4,26.6,0.6
0022400873,2025-03-02,2024-25,PHX,MIN,98,116,0,0.438,0.424,57,35,24,28,20,8,119.1,123.4,0.4859,43.5,29.8,0.3,115.2,115.1,0.43970000000000004,45.8,25.2,0.4
0022400870,2025-03-02,2024-25,ORL,TOR,102,104,0,0.448,0.463,35,40,17,22,14,14,106.5,107.8,0.45410000000000006,43.9,22.1,0.5,106.2,116.3,0.43739999999999996,43.8,26.2,0.2
0022400874,2025-03-02,2024-25,LAL,LAC,108,102,1,0.494,0.432,41,40,21,24,16,12,114.9,107.8,0.475,46.7,25.4,0.8,112.9,115.5,0.46290000000000003,42.1,27.5,0.4
0022400872,2025-03-02,2024-25,UTA,NOP,121,128,0,0.479,0.52,41,48,35,35,11,11,115.8,122.9,0.4671,47.5,28.3,0.3,114.7,120.7,0.46299999999999997,46.5,26.2,0.4
0022400866,2025-03-02,2024-25,BOS,DEN,110,103,1,0.474,0.477,45,38,26,27,14,11,114.8,107.4,0.4734,45.8,25.1,0.7,125.6,114.6,0.523,49.7,32.3,0.8
0022400869,2025-03-02,2024-25,MIA,NYK,112,116,0,0.536,0.484,34,46,29,27,12,10,106.8,109.7,0.4553,44.0,24.9,0.4,117.3,121.6,0.48579999999999995,40.4,25.6,0.7
0022400881,2025-03-03,2024-25,UTA,DET,106,134,0,0.427,0.554,41,39,19,32,27,13,115.2,122.2,0.47400000000000003,45.3,28.9,0.3,122.7,109.1,0.5057,48.0,30.7,0.9
0022400877,2025-03-03,2024-25,MIA,WAS,106,90,1,0.476,0.369,48,43,31,22,11,13,107.2,111.2,0.4619,42.0,25.3,0.3,113.7,116.8,0.4727,42.5,27.7,0.3
0022400879,2025-03-03,2024-25,OKC,HOU,137,128,1,0.495,0.485,49,49,31,20,13,16,127.6,116.3,0.4894,46.4,30.0,0.8,108.7,110.1,0.43789999999999996,48.9,22.9,0.5
0022400878,2025-03-03,2024-25,MEM,ATL,130,132,0,0.505,0.573,43,32,36,35,19,12,121.6,122.4,0.4699,47.4,26.0,0.4,120.2,121.6,0.4835,44.4,30.5,0.4
0022400875,2025-03-03,2024-25,CHA,GSW,101,119,0,0.395,0.421,47,54,20,33,17,8,95.6,115.2,0.3958,43.6,22.6,0.1,120.7,109.4,0.4591,45.1,31.4,0.7
0022400876,2025-03-03,2024-25,PHI,POR,102,119,0,0.432,0.485,43,61,27,26,8,10,108.7,117.4,0.44610000000000005,41.2,23.4,0.1,118.0,116.0,0.4653999999999999,43.9,26.8,0.5
0022400880,2025-03-03,2024-25,DAL,SAC,98,122,0,0.455,0.522,37,37,28,34,13,7,113.2,113.8,0.46720000000000006,40.4,25.6,0.6,118.6,115.9,0.49350000000000005,47.2,26.7,0.6
0022400888,2025-03-04,2024-25,SAS,BKN,127,113,1,0.547,0.453,46,40,37,29,13,13,114.2,119.8,0.47059999999999996,40.0,29.7,0.3,101.9,107.5,0.4149,44.3,23.7,0.4
0022400886,2025-03-04,2024-25,CHI,CLE,117,139,0,0.443,0.469,50,53,32,27,7,8,114.5,122.7,0.4462,41.6,27.0,0.2,127.0,110.6,0.49639999999999995,48.8,27.8,1.0
0022400887,2025-03-04,2024-25,MIN,PHI,126,112,1,0.568,0.488,37,36,29,22,17,13,114.1,113.5,0.4342,44.6,25.7,0.4,108.8,118.5,0.4508,41.6,23.9,0.1
0022400883,2025-03-04,2024-25,ORL,TOR,113,114,0,0.482,0.475,35,48,28,28,14,20,103.7,107.1,0.44210000000000005,43.9,20.8,0.4,105.9,112.7,0.4439,44.4,25.6,0.3
0022400882,2025-03-04,2024-25,IND,HOU,115,102,1,0.512,0.408,35,58,34,22,11,14,121.5,117.1,0.49689999999999995,39.3,31.4,0.6,110.1,111.1,0.43760000000000004,49.9,22.3,0.5
0022400885,2025-03-04,2024-25,NYK,GSW,102,114,0,0.446,0.489,42,44,26,30,13,11,116.5,121.0,0.48369999999999996,41.0,25.9,0.7,121.4,107.5,0.46060000000000006,46.5,31.8,0.8
0022400889,2025-03-04,2024-25,PHX,LAC,119,117,1,0.513,0.518,37,37,31,29,11,6,115.4,122.3,0.4845,44.3,29.1,0.2,113.4,114.1,0.4679000000000001,42.5,26.9,0.4
0022400890,2025-03-04,2024-25,LAL,NOP,136,115,1,0.533,0.495,51,35,32,29,14,9,113.7,106.8,0.4744,46.1,24.9,0.8,115.6,118.4,0.46880000000000005,47.5,27.1,0.5
0022400884,2025-03-04,2024-25,ATL,MIL,121,127,0,0.455,0.51,47,51,33,27,11,14,120.9,122.0,0.48810000000000003,43.1,30.7,0.5,114.9,112.1,0.46440000000000003,44.3,24.7,0.7
0022400892,2025-03-05,2024-25,CHA,MIN,110,125,0,0.442,0.489,57,43,26,27,13,5,95.5,115.9,0.39169999999999994,44.6,22.1,0.1,115.3,114.9,0.4386,44.0,26.3,0.4
0022400896,2025-03-05,2024-25,DEN,SAC,116,110,1,0.46,0.458,46,45,28,22,13,12,121.5,113.7,0.5137,48.4,31.0,0.7,119.7,112.7,0.4957000000000001,47.2,27.8,0.7
0022400894,2025-03-05,2024-25,WAS,UTA,125,122,1,0.442,0.465,45,58,32,21,9,14,110.8,117.2,0.4553,42.8,25.9,0.2,114.8,122.6,0.4697,45.6,28.2,0.3
0022400895,2025-03-05,2024-25,MEM,OKC,103,120,0,0.407,0.506,49,39,21,27,15,11,120.8,124.9,0.4676,45.6,27.4,0.3,128.8,117.9,0.496,45.8,30.2,0.8
0022400893,2025-03-05,2024-25,CLE,MIA,112,107,1,0.471,0.434,47,42,26,29,13,13,129.1,110.8,0.4951,49.5,27.7,1.0,109.2,110.0,0.4739,42.9,26.1,0.4
0022400897,2025-03-05,2024-25,MIL,DAL,137,107,1,0.584,0.459,55,30,29,30,17,10,116.6,112.7,0.47269999999999995,45.1,24.6,0.8,110.3,114.0,0.457,40.6,25.2,0.5
0022400891,2025-03-05,2024-25,BOS,POR,128,118,1,0.464,0.5,52,39,24,19,9,8,114.6,107.2,0.48,45.0,25.1,0.7,119.1,116.0,0.4706,45.3,26.9,0.5
0022400898,2025-03-05,2024-25,LAC,DET,123,115,1,0.55,0.523,33,34,18,27,9,12,113.9,114.1,0.47309999999999997,41.4,27.3,0.4,123.6,108.5,0.5157,46.3,30.7,0.9
0022400902,2025-03-06,2024-25,NOP,HOU,97,109,0,0.373,0.568,41,41,17,33,15,19,115.3,119.7,0.4705000000000001,47.1,27.3,0.5,109.8,111.0,0.43839999999999996,50.9,22.4,0.5
0022400903,2025-03-06,2024-25,LAL,NYK,113,109,1,0.427,0.394,49,46,25,20,16,13,114.9,106.6,0.47540000000000004,46.6,25.2,0.8,114.6,120.9,0.47829999999999995,40.9,25.9,0.6
0022400901,2025-03-06,2024-25,BKN,GSW,119,121,0,0.506,0.488,32,45,30,31,11,16,103.0,108.3,0.4168,44.6,24.0,0.4,119.6,106.6,0.45949999999999996,46.5,31.4,0.8
0022400899,2025-03-06,2024-25,ATL,IND,124,118,1,0.532,0.484,43,42,32,27,8,11,121.5,123.7,0.48469999999999996,42.6,31.1,0.4,121.1,116.1,0.5028,38.2,31.7,0.6
0022400900,2025-03-06,2024-25,BOS,PHI,123,105,1,0.505,0.421,46,45,32,29,10,15,115.4,106.3,0.47470000000000007,46.2,24.5,0.8,108.8,118.6,0.45020000000000004,41.4,23.5,0.1
0022400944,2025-03-06,2024-25,ORL,CHI,123,125,0,0.46,0.5,33,48,26,25,12,18,106.0,107.3,0.4534000000000001,43.4,21.5,0.4,115.4,123.9,0.4423,43.2,27.7,0.2
0022400906,2025-03-07,2024-25,DAL,MEM,111,122,0,0.385,0.472,45,59,24,28,12,11,109.4,117.2,0.4558999999999999,39.3,26.0,0.4,119.9,124.4,0.46390000000000003,46.5,27.4,0.3
0022400908,2025-03-07,2024-25,OKC,POR,107,89,1,0.464,0.347,43,53,25,15,11,17,127.1,118.1,0.495,45.2,30.0,0.8,121.1,117.4,0.48040000000000005,44.7,27.0,0.5
0022400905,2025-03-07,2024-25,TOR,UTA,118,109,1,0.385,0.464,48,56,27,21,8,24,106.4,111.9,0.44849999999999995,45.0,25.3,0.4,115.7,121.9,0.46979999999999994,47.5,27.4,0.3
0022400907,2025-03-07,2024-25,MIA,MIN,104,106,0,0.461,0.494,41,43,29,28,9,13,111.4,110.9,0.48360000000000003,42.0,26.9,0.4,117.1,113.1,0.44749999999999995,44.2,27.3,0.5
0022400904,2025-03-07,2024-25,CHA,CLE,117,118,0,0.478,0.421,43,45,29,16,12,13,97.6,118.7,0.39490000000000003,46.3,22.9,0.1,126.9,109.1,0.4911,49.6,27.1,1.0
0022400911,2025-03-07,2024-25,LAC,NYK,105,95,1,0.42,0.385,47,53,23,25,12,15,113.2,114.6,0.47009999999999996,41.0,25.5,0.4,115.1,119.1,0.4755,42.5,26.3,0.6
0022400910,2025-03-07,2024-25,SAC,SAS,127,109,1,0.51,0.46,51,36,31,27,8,7,120.5,113.5,0.4995000000000001,47.0,27.9,0.7,115.8,119.9,0.4721,41.2,30.7,0.4
0022400909,2025-03-07,2024-25,DEN,PHX,149,141,1,0.588,0.56,38,39,45,36,9,11,121.9,115.7,0.5067000000000002,47.8,30.5,0.7,116.8,121.8,0.497,43.7,29.7,0.3
0022400916,2025-03-08,2024-25,MIA,CHI,109,114,0,0.423,0.455,44,51,25,27,9,10,111.7,110.0,0.48410000000000003,41.6,27.4,0.4,116.8,123.0,0.44800000000000006,44.9,27.8,0.3
0022400919,2025-03-08,2024-25,GSW,DET,115,110,1,0.417,0.459,46,44,26,17,17,20,119.2,107.4,0.46419999999999995,46.2,31.8,0.8,123.9,110.6,0.5191,45.1,30.3,0.8
0022400915,2025-03-08,2024-25,TOR,WAS,117,118,0,0.421,0.44,49,50,24,29,15,15,109.5,113.4,0.4502999999999999,45.0,26.1,0.5,110.9,116.0,0.4506,43.3,26.6,0.3
0022400913,2025-03-08,2024-25,HOU,NOP,146,117,1,0.556,0.485,48,44,32,29,10,13,111.3,112.0,0.45919999999999994,49.2,24.0,0.5,114.9,116.9,0.46390000000000003,47.0,27.1,0.5
0022400918,2025-03-08,2024-25,BOS,LAL,111,101,1,0.476,0.448,43,45,24,18,9,12,114.6,106.4,0.4711,46.0,25.6,0.8,113.0,106.2,0.4638,47.1,24.9,0.8
0022400917,2025-03-08,2024-25,MIL,ORL,109,111,0,0.547,0.512,38,34,17,19,12,10,116.8,110.7,0.4873,45.3,24.6,0.8,107.1,108.7,0.4483,42.2,22.2,0.3
0022400912,2025-03-08,2024-25,CHA,BKN,105,102,1,0.408,0.463,50,37,25,20,10,11,100.7,120.3,0.4032,46.3,23.7,0.1,104.7,111.8,0.4255,42.1,25.3,0.3
0022400914,2025-03-08,2024-25,ATL,IND,120,118,1,0.464,0.436,48,41,23,29,16,15,121.4,124.4,0.48939999999999995,42.8,30.7,0.4,121.2,116.1,0.5086999999999999,38.6,31.7,0.6
0022400925,2025-03-09,2024-25,MIN,SAS,141,124,1,0.558,0.553,42,36,38,26,12,12,117.6,113.2,0.45899999999999996,42.6,27.4,0.6,113.6,120.5,0.46699999999999997,40.5,30.6,0.3
0022400924,2025-03-09,2024-25,PHI,UTA,126,122,1,0.448,0.419,50,44,27,25,17,17,106.6,117.4,0.43950000000000006,41.7,23.6,0.1,113.5,121.8,0.46390000000000003,48.3,26.5,0.2
0022400927,2025-03-09,2024-25,LAC,SAC,111,110,1,0.531,0.46,38,48,23,27,9,8,110.9,112.7,0.46159999999999995,41.1,24.9,0.4,120.9,112.6,0.5032,47.0,28.6,0.7
0022400923,2025-03-09,2024-25,NOP,MEM,104,107,0,0.412,0.414,39,57,24,24,14,12,115.5,119.6,0.46560000000000007,47.4,27.2,0.5,120.2,124.3,0.4680999999999999,46.4,28.0,0.3
0022400926,2025-03-09,2024-25,POR,DET,112,119,0,0.387,0.494,41,54,17,22,12,13,118.3,113.5,0.46959999999999996,46.7,26.0,0.5,121.7,112.9,0.5119,44.0,29.0,0.7
0022400922,2025-03-09,2024-25,MIL,CLE,100,112,0,0.429,0.443,50,44,17,25,18,15,116.6,109.3,0.4919999999999999,45.4,24.5,0.8,125.9,110.1,0.4821,49.2,26.0,1.0
0022400920,2025-03-09,2024-25,OKC,DEN,127,103,1,0.489,0.412,56,48,25,22,5,7,126.3,116.9,0.49250000000000005,45.4,30.3,0.8,124.6,119.3,0.5166000000000001,46.0,32.2,0.7
0022400921,2025-03-09,2024-25,DAL,PHX,116,125,0,0.489,0.583,32,46,29,33,6,11,107.7,116.5,0.4427999999999999,40.5,25.3,0.4,119.7,124.8,0.5084,43.4,29.8,0.3
0022400939,2025-03-10,2024-25,SAC,NYK,104,133,0,0.419,0.536,37,40,18,34,16,15,119.0,110.9,0.49400000000000005,46.8,28.5,0.6,111.8,118.1,0.46019999999999994,43.0,25.1,0.5
0022400931,2025-03-10,2024-25,MIA,CHA,102,105,0,0.459,0.419,46,36,24,26,16,10,111.3,109.6,0.4791,41.8,27.6,0.4,101.2,120.8,0.4077,46.6,24.2,0.1
0022400937,2025-03-10,2024-25,SAS,DAL,129,133,0,0.521,0.534,38,40,29,25,9,10,115.7,123.0,0.47850000000000004,40.3,30.2,0.3,108.2,118.3,0.4434,39.8,26.2,0.3
0022400929,2025-03-10,2024-25,BOS,UTA,114,108,1,0.43,0.453,47,48,28,29,9,12,115.4,108.0,0.4728,45.1,25.6,0.8,114.1,122.4,0.45709999999999995,48.0,26.7,0.2
0022400932,2025-03-10,2024-25,TOR,WAS,119,104,1,0.394,0.362,73,54,26,25,8,8,110.6,114.9,0.44610000000000005,45.0,26.2,0.4,111.6,115.2,0.45050000000000007,43.0,26.9,0.4
0022400933,2025-03-10,2024-25,CHI,IND,121,103,1,0.5,0.396,56,39,30,30,18,9,119.0,120.7,0.4585,45.6,28.3,0.4,121.5,115.3,0.504,39.1,31.4,0.6
0022400930,2025-03-10,2024-25,BKN,LAL,111,108,1,0.411,0.435,47,43,22,31,7,15,105.2,113.4,0.43200000000000005,41.1,24.9,0.2,111.2,104.2,0.4640000000000001,47.1,23.6,0.8
0022400934,2025-03-10,2024-25,HOU,ORL,97,84,1,0.393,0.326,63,42,20,15,19,8,114.0,112.6,0.4673999999999999,49.3,24.0,0.5,107.6,108.4,0.45210000000000006,42.0,21.9,0.4
0022400936,2025-03-10,2024-25,OKC,DEN,127,140,0,0.47,0.605,37,43,29,32,10,12,128.9,115.6,0.49940000000000007,46.1,30.3,0.9,120.3,120.3,0.49189999999999995,47.0,30.0,0.6
0022400935,2025-03-10,2024-25,MEM,PHX,120,118,1,0.465,0.456,39,46,26,31,13,16,119.5,121.9,0.4600999999999999,48.1,28.0,0.4,121.1,124.5,0.515,43.7,30.6,0.4
0022400928,2025-03-10,2024-25,ATL,PHI,132,123,1,0.541,0.505,48,31,34,29,15,10,122.2,125.6,0.48640000000000005,43.7,30.1,0.4,108.9,119.0,0.4436,42.1,24.1,0.2
0022400938,2025-03-10,2024-25,GSW,POR,130,120,1,0.529,0.484,40,43,35,31,17,19,120.0,107.3,0.46319999999999995,45.8,31.5,0.9,117.4,112.2,0.46259999999999996,46.3,25.0,0.5
0022400943,2025-03-11,2024-25,NOP,LAC,127,120,1,0.553,0.5,46,34,34,34,19,11,111.9,117.0,0.45680000000000004,46.8,26.4,0.4,110.0,112.1,0.4732,40.6,25.0,0.4
0022400941,2025-03-11,2024-25,DET,WAS,123,103,1,0.462,0.402,61,47,29,20,12,13,120.8,113.1,0.5102,44.7,28.2,0.7,109.9,114.0,0.4383,44.2,26.8,0.4
0022400942,2025-03-11,2024-25,IND,MIL,115,114,1,0.506,0.512,38,44,30,32,9,15,118.4,114.4,0.49689999999999995,38.8,30.6,0.5,116.3,110.4,0.49060000000000004,45.6,23.8,0.7
0022400940,2025-03-11,2024-25,CLE,BKN,109,104,1,0.438,0.464,48,38,23,31,14,12,124.0,109.3,0.4778999999999999,48.3,25.1,1.0,106.3,114.6,0.426,40.8,24.8,0.2
0022400952,2025-03-12,2024-25,DEN,MIN,95,115,0,0.404,0.478,42,48,20,31,10,15,121.1,120.9,0.5014,46.4,30.6,0.6,120.1,115.5,0.47239999999999993,41.4,28.4,0.6
0022400949,2025-03-12,2024-25,HOU,PHX,111,104,1,0.455,0.534,38,37,25,22,9,16,113.9,110.5,0.46579999999999994,50.4,23.6,0.6,122.0,124.5,0.5137,44.4,30.9,0.4
0022400945,2025-03-12,2024-25,ATL,CHA,123,110,1,0.42,0.455,43,47,26,29,13,21,120.6,123.0,0.49050000000000005,43.8,29.2,0.5,100.2,118.1,0.40619999999999995,45.7,24.0,0.2
0022400951,2025-03-12,2024-25,SAS,DAL,126,116,1,0.532,0.556,47,31,32,30,16,17,116.6,125.4,0.4833,39.7,30.1,0.2,109.7,119.9,0.4457,39.8,25.9,0.3
0022400950,2025-03-12,2024-25,MEM,UTA,122,115,1,0.457,0.467,39,60,30,24,9,23,120.2,121.0,0.4652,47.4,27.8,0.5,114.2,120.8,0.45680000000000004,48.5,26.9,0.2
0022400953,2025-03-12,2024-25,POR,NYK,113,114,0,0.444,0.468,52,38,20,27,23,15,119.2,114.2,0.4668,47.3,25.4,0.5,110.2,113.7,0.45640000000000003,43.1,25.7,0.5
0022400948,2025-03-12,2024-25,MIA,LAC,104,119,0,0.476,0.592,29,45,27,24,10,16,109.5,109.0,0.4738999999999999,42.0,28.0,0.3,111.0,113.2,0.4766,39.7,25.6,0.4
0022400946,2025-03-12,2024-25,BOS,OKC,112,118,0,0.436,0.488,41,44,25,19,13,12,115.2,108.5,0.46959999999999996,44.2,25.9,0.8,128.6,118.9,0.49899999999999994,44.7,29.4,0.8
0022400947,2025-03-12,2024-25,TOR,PHI,118,105,1,0.44,0.427,59,40,33,19,20,9,111.7,112.2,0.43929999999999997,48.4,26.2,0.5,111.6,122.2,0.4509,41.4,24.5,0.2
0022400954,2025-03-13,2024-25,DET,WAS,125,129,0,0.459,0.478,41,47,23,30,12,15,120.6,112.4,0.5064,45.5,28.0,0.7,107.2,112.9,0.43,44.3,25.9,0.4
0022401141,2025-03-13,2024-25,NOP,ORL,93,113,0,0.443,0.518,40,39,23,25,13,8,114.3,117.9,0.4708,46.1,27.3,0.5,105.8,109.5,0.4435999999999999,41.0,21.2,0.3
0022400957,2025-03-13,2024-25,GSW,SAC,130,104,1,0.577,0.468,43,30,35,25,14,14,122.5,109.5,0.4768,45.6,32.4,0.9,117.5,113.1,0.4888,45.7,27.5,0.5
0022400956,2025-03-13,2024-25,CHI,BKN,116,110,1,0.456,0.448,47,50,24,32,8,9,120.1,118.2,0.4655,47.5,29.0,0.5,107.0,114.5,0.4324,40.1,25.4,0.2
0022400955,2025-03-13,2024-25,MIL,LAL,126,106,1,0.477,0.437,48,38,30,18,11,13,116.1,110.9,0.49430000000000013,45.9,24.8,0.6,112.3,105.3,0.4664,46.4,23.8,0.8
